noteId,createdAtMillis,summary,label
1687271389777006592,1691111821966,"NNN.  This is a police account expressing a factual claim — they do not claim a crime was committed.      Whether the action was reasonable under U.K. law is for courts to decide, not community notes.  There is nothing misleading here.",0
1843790847604650174,1728428968703,"Im Unterschied zu ihren Kritikern setzt Shurjoka ihre Zuschauer aktiv dazu ein, um andere Influencer*innen zu behelligen.  https://youtube.com/shorts/BeWmq5VGmn4?si=Ug6tT5lqup3l6mqL    Rufschädigende Äußerungen wurden nicht nur von der &quot;toxischen Bubble&quot; festgestellt, sondern auch von Gerichten.  https://x.com/TobiasHuch/status/1819373732168605758",0
1830978201457144017,1725374195814,This is a libellous click bait scam using celebrity names Alex Jones and Ben Shepard for a fake website article/interview pretending to be from the BBC. Do not fall for it or visit their website https://proclubhoodie.com/?buyer=AAAP&amp;account=16628,0
1819793061951524874,1722707450745,"Donald Trump has stated on Truth Social, &quot;I have agreed with Fox News to debate Kamala Harris on Wednesday, September 4th.&quot; He mentioned that the debate was originally against Joe Biden on ABC but was canceled, citing a conflict of interest due to ongoing litigation.    https://www.foxnews.com/politics/trump-agrees-debate-kamala-harris-fox-news    https://truthsocial.com/@realDonaldTrump/posts/112896042195717073",1
2035751304203575400,1774195908009,"The UK is not planning a lockdown over meningitis. The outbreak is localized in Kent (34 cases, 2 deaths as of Mar 2026) and managed with vaccines/antibiotics. PM Starmer made no such statement.    https://fullfact.org/health/keir-starmer-fake-quote-lockdown-meningitis  https://www.gov.uk/guidance/outbreak-of-invasive-meningococcal-disease-south-east-england  https://www.bbc.co.uk/news/articles/cz783d70x8ro",1
1937881893506015690,1750862022173,"The US Secretary of Defense, Pete Hegseth, has leaked sensitive military information several times in the past few months, and has not been charged with a crime.    https://www.nytimes.com/2025/04/20/us/politics/hegseth-yemen-attack-second-signal-chat.html",1
1906084736486789163,1743280989177,NNN - this is a person opinion about the actions reported by news. CN by other users are better served in the comments if they want to seek clarification in OP.,0
1753616864742125908,1706929815837,"This account and the Bentbox page are run by a scammer and not by Nina Hartley. (The real Nina, below, has been active here since 2009.)    https://twitter.com/ninaland  https://www.nina.live/nina-hartley-lecturer-author-nurse-advice    (Because @ninaland, like most porn-related accounts, is shadowbanned, it's not possible to report this account for impersonating it.)",1
1758771416957075476,1708158756851,La constitution française garantit une séparation des pouvoirs. Le président de la république n'a pas les pleins pouvoirs comme affirmé dans ce post.  https://www.vie-publique.fr/fiches/275008-quentend-par-separation-des-pouvoirs,1
1755232390073430026,1707314987093,Los que se están manifestando actualmente son en su gran mayoría no son agricultores sino grandes terratenientes a los que no les importa el campo y si sus beneficios al precio que sea    https://x.com/CecilioCean/status/1754992814386028704?t=r7LOVojePdWVzho2sMID5Q&amp;s=09,0
1860839642259419199,1732493718100,NNN poster clearly states he is talking about the 15 department cabinet positions that have been filled,0
1967715894047453473,1757975002191,There is no evidence Matt Walsh has ever touched kids in an inapropriate way.  This is nothing but an attempt to slander him.    https://x.com/i/grok/share/3hyMINkvV68CkiekPTe62dv1L,0
1927019569454969238,1748272242308,"This image is fabricated, as no such flavor appears on the Ben and Jerry’s flavor search. The misspelling of “from” is a giveaway that this image is A.I. generated.     A full list of Ben and Jerry’s flavors can be found here.    https://www.benjerry.com/flavors",1
1949063816756822267,1753528000426,"Misinformation. Lady Gaga was NOT involved in the making of this video. She is not credited as having any involvement. As shown in the title of the video and in the video’s description, this is a recreation of Lady Gaga’s “Abracadabra” music video as the child is a fan. https://youtu.be/llY8tnSiVOI?si=huB3xJu7mzRKrSTk",1
2026176246896357473,1771913036451,"Hey Gracious Pomegranate Crow, you’re a fucking moron. Keep your opinions in the comments, not the community notes. NNN",0
1866588398661534011,1733864328433,NNN - ragebaits and jokes don't need CN.,0
1782901035167543437,1713911706139,"En esta noticia un hombre de 82 años tuvo que jubilarse gracias a aportes de usuarios de redes sociales, prueba de que en Estados Unidos no todos se pensionan    https://elpais.com/videos/2023-01-12/video-ee-uu-jubilado-a-los-82-anos-gracias-a-tik-tok.html?outputType=amp",1
1838936360780263729,1727271568850,"En reiteradas ocasiones, la @SCJN ha informado que su ministra presidente, Norma Piña, no tiene cuenta en @X; invitamos a denunciar esta cuenta apócrifa para evitar mayor desinformación. https://twitter.com/SCJN/status/1715188729583730778",1
1953329562651427254,1754545033502,La définition d'un état souverain en droit international date de la Convention de Montevideo qui se base sur 4 critères et précise que « l'existence politique de l'État est indépendante de sa reconnaissance par les autres États »  Taïwan répond à ces critères et cette défintion.  https://fr.wikipedia.org/wiki/%C3%89tat_en_droit_international#cite_note-3,1
1825045372487565586,1723959699162,"NNN, these 3 players are still made in La Masia and they are Star, so keep your opinion to comment section. ",0
1920868781464973661,1746805780174,"This is not real account of Travis Head. This person impersonating Australian cricketer Travis Head.  https://www.logicallyfacts.com/en/fact-check/fake-australian-cricketer-travis-head-didn-t-post-on-x-in-solidarity-with-reasi-bus-attack-victims#:~:text=Travis%20Head's%20social%20media%20account&amp;text=Andrew%20McRitchie%2C%20Head%20of%20the,StrikersBBL%2C%20and%20@TTGDCC).&amp;text=A%20review%20of%20his%20X,Head%20commenting%20on%20the%20attack.",1
2025898167305146567,1771846737110,"La imagen es una sátira por la forma en la que los gobiernos actuales han pactado con cárteles para llegar al poder, en referencia a cómo se excusarían para salvar su pellejo. No es una esquela oficial.   https://www.google.com/url?sa=t&amp;source=web&amp;rct=j&amp;opi=89978449&amp;url=https://elpais.com/mexico/2025-04-24/los-vinculos-de-los-aspirantes-a-jueces-con-narcos-empanan-la-inedita-eleccion-judicial-de-mexico.html%3FoutputType%3Damp&amp;ved=2ahUKEwjD8bipw--SAxWQIUQIHekaIOoQyM8BKAB6BAgGEAE&amp;usg=AOvVaw3IgHPDn60yAgWYLUXMcrj1",1
1868087569386213512,1734221758588,⚠ Warning ⚠    The person behind this account is not the person in this photo.  The person is impersonating naughtymegan. This picture was first posted on 29/11/2024 on her Threads page.    Source photo:     https://www.threads.net/@naughtymeganx/post/DC8z6OQoNq5    Side by side comparison:  https://ibb.co/NYPCpJ2    Her profiles:  https://x.com/naughtymeegan  https://allmylinks.com/naughtymeegan  https://www.threads.net/@naughtymeganx,1
2033247930644332894,1773599057242,"純粋な「1kWhあたりの発電コスト」で比較した場合、基本的には大崎クールジェンの方が、主要な再生可能エネルギーよりもコストが大きくなります  更に特殊で複雑な設備の建設費がかかります   https://www.kikonet.org/wp/wp-content/uploads/2016/11/IGCC_and_emissions_Japanese_201611.pdf#:~:text=%E3%81%97%E3%81%8B%E3%81%97%20IGCC%20%E3%81%AF%E6%AC%A0%E7%82%B9%E3%81%8C%E3%81%82%E3%82%8B%E3%80%82%20%E7%AC%AC%201%20%E3%81%AB%E3%82%B3%E3%82%B9%E3%83%88%E3%81%8C%E9%AB%98%E3%81%84%E3%80%82%20%E7%B1%B3%E5%9B%BD%E6%83%85%E5%A0%B1%E5%BA%81%E3%81%AE%E8%A9%A6%E7%AE%97%E3%81%AB%E3%82%88%E3%82%8C%E3%81%B0%E3%80%81100,IGCC%20%E7%99%BA%E9%9B%BB%E6%89%80%E3%81%AE%E5%BB%BA%E8%A8%AD%E3%81%AB%E3%81%AF%2044%20%E5%84%84%E3%83%89%E3%83%AB%EF%BC%88%E7%B4%84%204400%20%E5%84%84%E5%86%86%EF%BC%89%E3%81%8C%E3%81%8B%E3%81%8B%E3%82%8A%E3%80%81%E9%80%9A%E5%B8%B8%E3%81%AE%E7%9F%B3%E7%82%AD%E7%81%AB%E5%8A%9B%E7%99%BA%E9%9B%BB%E6%89%80%E3%82%88%E3%82%8A%E3%82%82%2035%EF%BC%85%E3%81%BB%E3%81%A9%E5%89%B2%E9%AB%98%E3%81%A8%E3%81%AA%E3%82%8B9%E3%80%82    発電コストの比較（1kWhあたり）  大崎クールジェンと同等の技術（CO2回収型IGCC）：約14.3〜14.9円    主要な再生可能エネルギー：約8.2〜17.2円  https://www.kepco.co.jp/siteinfo/faq/energy/9098895_10614.html#:~:text=2030%E5%B9%B4%E3%81%AB%E6%96%B0%E3%81%9F%E3%81%AA,%E7%99%BA%E8%A1%A8%E3%81%95%E3%82%8C%E3%81%A6%E3%81%8A%E3%82%8A%E3%81%BE%E3%81%99%E3%80%82&amp;text=%E3%81%93%E3%81%AE%E7%99%BA%E9%9B%BB%E3%82%B3%E3%82%B9%E3%83%88%E3%81%A7%E3%81%AF%E3%80%81%E7%9F%B3%E6%B2%B9,%E3%81%8C13.6%E5%86%86%E4%BB%A5%E4%B8%8A%E3%81%A7%E3%81%99%E3%80%82    ただし、大崎クルージェンなど火力発電はベースロード電源  再エネ発電はサブ電源であり  どちらか一方に比重をかけるものではなく、土俵が違うため比較する事はナンセンスである事に留意が必要です  https://www.kepco.co.jp/energy_supply/energy/nuclear_power/necessity/bestmix.html",1
1896192068931969337,1740922393435,以下のことに注意が必要です。    1. 課長の自死の具体的な原因はこれまで一切報道されておらず一般に知られていない。  2. 元県民局長は「一死をもって抗議」する旨の言葉を残したとされるが、抗議の対象は明らかになっていない。  https://web.pref.hyogo.lg.jp/gikai/iinkai/index/tokubetsu/bunsho/shingi/documents/bunshoshiryou060719.pdf#page=6  3. 年明けに取り沙汰された県立病院職員の自死を県知事と結びつけるのは無理がある。  https://web.archive.org/web/20241205013013/https://www.kobe-np.co.jp/news/jiken/202412/0018413482.shtml  4.  T元県議の自死については本人が理由を言い遺しておらず、周囲の伝聞・推察のみを元に報道されている。    人が自死したとき、その理由は明確にわからないことが多いです。特定の理由をこじつけることは故人や遺族らを傷つけかねないことに注意が必要です。,1
1905413635146743854,1743120986149,アマルガムの詰め物は日本では2016年に保険適用外となり、  現在では使用されていない点に留意が必要です。  https://ds-plaisir.com/column/180502-2/  https://www.artdc.jp/blog/2138-2/,1
1989911064570745123,1763266743210,ポストの主題は、事故の発生原因についてのものではありません。「セクハラである」などとの訴訟が発生するリスクに対して「女性消防士を増やす」ことは対策のひとつになり得るという主張であり、これに虚偽の内容は含まれません。      総務省消防庁  女性消防吏員の活躍推進のためのポータルサイト  https://www.fdma.go.jp/relocation/josei_shokuin/,1
1888390013798260993,1739062238536,This post contains an undisclosed ad which is against X’s terms of service for promoting gambling.    Stake is an Australian-Curaçaoan online casino  https://en.m.wikipedia.org/wiki/Stake_(online_casino)    https://business.x.com/en/help/ads-policies/ads-content-policies/gambling-content    Putting #ad on the post is still not eligible for Paid Partnership promotion due to gambling services.    https://help.x.com/en/rules-and-policies/paid-partnerships-policy,1
1713279847949127749,1697312721607,"There never was a state of Palestine. Before the state Israel was established, the land belonged to the Ottoman Empire after which it became a British protectorate.    https://en.wikipedia.org/wiki/History_of_Israel",0
1841895190472032527,1727977008824,"Falso. El anciano es un santo hindú llamado 'Siyaram Baba' que vive en Madhya Pradesh, India. Según los informes, tiene unos 110 años.    https://x.com/dintentdata/status/1841797249921167434    https://navbharattimes.indiatimes.com/state/madhya-pradesh/khargone/who-is-the-famous-saint-siyaram-baba-he-has-donated-crores-of-rupees/articleshow/111438194.cms    https://satyaagrah.com/sanatan/dharm-sanskriti/2653-siyaram",1
1678304990010523648,1688974065673,Es una foto de 2012.,0
1766980927115214994,1710116056597,"Several major news agencies, including the Associated Press and Reuters have retracted the shared photo of Princess Kate with her three children, due to inconsistencies indicating digital alterations by Kensington Palace, requesting its removal.    https://abcnews.go.com/GMA/Culture/princess-kate-public-support-amid-recovery-surgery/story?id=107972921    https://x.com/Reuters/status/1766950422424519084",1
1734892129392996647,1702465491040,"Quick additional context: Enlistment into the Armed Forces of a country differs heavily than being conscripted, enlistment is voluntary, while conscription is mandatory. ",0
1944148498917523738,1752356097331,This person is not the person from the original video.     The 'real' Raven is named Sarah and she posted an update in 2021:  https://www.youtube.com/watch?v=Q_qKwSiN4Uw,1
1900501108503535856,1741949748527,&quot;Most&quot; do not assume AGI will be &quot;officially announced&quot; this year.    https://aiimpacts.org/2022-expert-survey-on-progress-in-ai/  https://www.lesswrong.com/posts/kygEPBDrGGoM8rz9a/conjecture-internal-survey-agi-timelines-and-probability-of  https://www.metaculus.com/questions/5121/date-of-artificial-general-intelligence/,1
1780655984806928827,1713376444426,"Turbo cancer is not a medical condition, it is made up by anti vax. To try and scare people, this is disinformation. You only have to Google turbo cancer and you've  will never get a result.    https://en.m.wikipedia.org/wiki/Turbo_cancer    https://vaccineresourcehub.org/resource/social-media-video-debunks-term-turbo-cancer-and-highlights-vaccine-safety-english-spanish  ",1
1741934682206355523,1704144566478,"There are currently 85 confirmed built &quot;Stealth Bombers.&quot; With additional numbers unconfirmed from China's Xi'an H-20.    It is somewhat common to see these aircraft around AFBs for training, scheduled flyovers, or other operations.    https://en.wikipedia.org/wiki/Northrop_Grumman_B-2_Spirit  https://en.wikipedia.org/wiki/Lockheed_F-117_Nighthawk  ",1
1770002008403063070,1710836338509,"Die Schülerin wurde nicht  &quot;abgeführt&quot;. https://www.presseportal.de/blaulicht/pm/108767/5735209   https://www.duden.de/rechtschreibung/abfuehren  Nicht der Schulleiter suchte auf der Tiktok Seite, sondern er reagierte auf ein Hinweisschreiben: https://archive.is/jkMb5  Das Meme war nach diesem Bericht nicht der Auslöser für das Rufen der Polizei https://archive.is/Gx7Zw    ",1
2022868399580135748,1771124384195,AI/Fake video      For those who can’t tell this video is AI. Below is a link to a site with tips on how to detect AI    https://caniphish.com/blog/how-to-spot-ai-videos,0
1714398446772191459,1697579416352,Δεν έχει επιβεβαιωθεί η είδηση ,0
1788082205186724262,1715146993335,当該アカウントは、現金や電子マネーを配布すると謳い、LINEアカウントのフォローを誘導するグループの一人です。下記に列挙したアカウントがほぼ同時刻に同じ文面で投稿している事にご注意ください。    現在このグループに所属する主なアカウントは下記の通りです。    キング【King】借金買取してます （@lji1ljlilil1ij1 元：@company_money1）  配布侍⚔️｜配布アカウント （@okane_king）  未来ちゃん （@ianpai50）    主な誘導先  lin.ee/pjSQQjf  lin.ee/eZf3MSi  lin.ee/nRlfiCUf  lin.ee/uyqFAFU  lin.ee/TYh0GDZ    [重要なお知らせ LINEを悪用した詐欺にご注意下さい!]  https://fraud-alert.landpress.line.me/fraud_alert/,1
1923768950296350965,1747497234307,"The Nazis murdered 6 million Jews and 5 million Romani, grntile Poles, Russians, Ukrainians, LGBTQ, disabled people, Jehovah’s Witnesses, nuns priests Protestant clergy and millions from other groups.  https://encyclopedia.ushmm.org/content/en/article/documenting-numbers-of-victims-of-the-holocaust-and-nazi-persecution",1
2016767094575288573,1769669719724,"Nicki Minaj is not an illegal alien, she is a permanent resident. The Trump Gold Card fast tracks her citizenship which is underway.     https://people.com/nicki-minaj-shows-off-trump-gold-card-after-publicly-defending-president-says-she-is-finalizing-citizenship-paperwork-as-we-speak-11894773    https://www.usatoday.com/story/entertainment/celebrities/2026/01/28/nicki-minaj-trump-gold-card/88406161007/",1
1790115815594791344,1715631843838,"Missing important context: In addition to merely &quot;speaking at a rally&quot;, after the Hamas massacres on October 7th, she declared that she felt &quot;full of pride and joy&quot; at those terrorist actions. This is more likely to be the cause of the UK government decision.    https://confidentials.com/manchester/manchester-university-investigates-student-leader-for-israel-comments  https://www.thetimes.co.uk/article/british-jews-braced-for-hate-crimes-as-pro-palestinian-groups-celebrate-ghdq9mvhb  https://www.pressreader.com/uk/scottish-daily-mail/20231017/281827173431983  https://www.jewishnews.co.uk/ministers-condemn-hamas-support-in-uk-as-repugnant/  https://www.politico.eu/article/europe-is-still-teeming-with-antisemitism/",1
1842437908692684848,1728106402930,Airbnb sigue operando en Nueva York.  https://www.airbnb.mx/new-york-ny/stays,0
1792067877954011461,1716097251773,The whole rape and heel sliced thing is interpretation.  https://en.m.wikipedia.org/wiki/Hitchens%27s_razor,0
1807611008325664849,1719803022830,"NNN - the proposed note presumes to suggest that the contributor is somehow privy to every word spoken by every Democrat in Congress. In reality, it should be common knowledge that it is impossible to prove a counter factual. ",0
1804958344370585789,1719170578460,"Russian MoD has already posted on their Telegram that injuries were sustained because russian airdefense intercepted an ATACMS, which then exploded above these people.    The ATACMS was not aimed at the beach, but at the Belbek military airfield that is right next to the beach.     https://x.com/grom1945/status/1804865100177666260?s=46&amp;t=s7gM3tDMwHh9_2X-Gv40sA",0
1888638366406889948,1739121450412,NNN - Current CN provides amount in $ not € so is irrelevant and misses the context of the OP in €. The information in the video is correct at time of posting,0
1829650796511646166,1725057717813,"No, X did not change the like button with this hashtag. This is engagement baiting and against the ToS https://x.com/en/tos",1
1821258252568674601,1723056779412,NNN. This is satire from a known satirical account.,0
1779401618859167773,1713077380277,This news is from 2016 when Xabi Alonso wanted Cristiano Ronaldo to join Bayern Munich   https://www.daily-sun.com/post/188473,1
2005822602598887762,1767060349499,The photo on the right is AI generated. A reverse image search returns no results.    https://www.bbc.co.uk/bitesize/articles/z6s4239,1
2021012513371062645,1770681906441,"Xuper TV y Magis TV fueron bloqueados en Argentina por una orden judicial por parte de empresas audiovisuales. El presidente no puede intervenir en estas órdenes judiciales ya que Argentina es una república, por lo tanto, debe respetar la división de poderes.    https://www.lmneuquen.com/pais/chau-xuper-tv-y-magis-tv-que-ya-no-se-pueden-usar-las-aplicaciones-n1227558    https://argentina.justia.com/federales/constitucion-de-la-nacion-argentina/primera-parte/capitulo-primero/#articulo-1",1
1790749813622874184,1715783000748,"Contrails: estelas de vapor de agua de aviones, no químicos. Seguros, naturales y científicamente probados. No afectan la salud ni el medio ambiente. Las enfermedades respiratorias no están vinculadas a ellos.  https://cnnespanol.cnn.com/2024/03/12/teoria-conspirativa-chemtrails-estelas-quimicas-trax/",1
1783229326579655045,1713989976913,During WW2 nightclubs and bars in  London remained open despite the country being at war and despite German attacks.  https://www.vintag.es/2014/10/pictures-of-londons-nightlife-during.html,0
1754533276155252928,1707148305344,"Note needed, the future isn’t just technology, it’s social reform too, and when your human rights are as bad as the Persian empire, you’re not a futuristic nation.  https://dictionary.cambridge.org/dictionary/english/futuristic",0
1934202512694726658,1749984789429,The data is factually incorrect. In 2018 the percentage of Pakistani population below poverty line was 22%. This graph is wrongly showing that it was 40%.    https://www.adb.org/where-we-work/pakistan/poverty,1
1752481127489540583,1706659034973,Noticia del 2016 y no es el delfín de la foto.   https://www.lanacion.com.ar/sociedad/santa-teresita-sacaron-un-delfin-del-mar-para-tomarse-una-foto-y-lo-mataron-por-accidente-nid1871616/,1
1882943292758708471,1737763639045,"This post contains an undisclosed advertisement for Stake, a gambling website, which violates X’s partnership rules and policies.    “Posts that are part of a Paid Partnership published as an organic post must include #ad indicating the commercial nature of such content”       https://help.x.com/en/rules-and-policies/paid-partnerships-policy",1
1990400465259946176,1763383425428,"This claim that Barron Trump sold Bitcoin on Nov 16 is unsubstantiated. No wallet address is linked to him, and no credible reports confirm it. His crypto holdings are reported as significant amid market dips. https://www.coindesk.com/markets/2025/11/16/bitcoin-falls-below-usd94-000-for-first-time-since-may-amid-extreme-fear-sentiment https://finance.yahoo.com/news/donald-trump-youngest-son-built-193049727.html",1
1777741358817489088,1712681543436,To nie ta lista.  https://twitter.com/RafalzKrakowa/status/1777734881105076632?t=VFVsKvuqyCMnL6abagR6iw&amp;s=19 ,0
1808646618465645027,1720049931530,Em nenhum momento o autor citou a cor dos três indivíduos. Carrefour não é lugar para fazer brincadeirinha de adolescente tapado.,0
1932602828843069658,1749603395077,ID:1932574668093075773への補足です。  外部資料・弁護士ドットコム記事は、ツイートの文面を念頭に置いたものであるため、画像の無断転載についての記事を取り上げた方が適切と思われます。  また、該当イラストの原作アニメの権利者は、「当社作品をもとにしてご自分で制作された小説やイラストでも、当社が許諾していないかぎりインターネッ ト上では、ご使用頂けません。」としている事に留意が必要です。  https://www.bnfw.co.jp/security/copyright/  ただし、著作権の侵害が必ずしも著作権法違反という訳ではなく、著作権を侵害しているからといって著作権法の庇護を受けられなくなるという訳でもありません。  ,1
1684751218097405952,1690510966216,Twitterでお金配りをしているアカウントに口座情報を教えることで  振り込め詐欺等の犯罪に巻き込まれ自身が逮捕されたり  現金をだまし取られるといった事件が発生しているため注意が必要です。    参考  https://internet.watch.impress.co.jp/docs/column/dlis/1445583.html  https://www.mag2.com/p/money/1233224  https://news.yahoo.co.jp/byline/ohmototakashi/20220920-00315981  https://www.yomiuri.co.jp/local/saitama/news/20230327-OYTNT50159/    また、このようなツイートへのリプライ（返信）で口座情報を載せている方が散見されますが、  これは日本人のみならず悪人を含め全世界のTwitterユーザーに対して  「私は情報弱者です。あなたのカモになります。」と喧伝しているようなもので、押し貸し等更なるリスクが発生します。    見ず知らずの人間にお金を無心するより、まずは自治体等に相談しましょう。,1
1906673155004833957,1743421279084,"&quot;même si nous refusons par principe que le recours soit impossible pour un justiciable quelqu’il soit&quot; : contrairement à ce que sous-entend la note proposée, cette phrase de LFI signifie bien qu'ils reconnaissent qu'un recours est possible pour un justiciable, quelqu'il soit.",0
1872089917641085099,1735175992772,"El logo de la BBC NEWS se agregó de forma desonesta a la imagen y además La ciudad de Belén no se encuentra en la franja de Gaza, sino en Cisjordania a 9 kilómetros al sur de Jerusalén.    https://maps.app.goo.gl/JjS52ZDoxFjan5fU8 ",0
1985820860905615728,1762291562664,"Flávia Fróes, da ONG que se reúne com Moraes, foi investigada por possível repasse do Comando Vermelho (CV) à sua campanha eleitoral a deputada federal pelo União Brasil no Rio de Janeiro em 2022.  https://oglobo.globo.com/politica/noticia/2023/03/pf-ve-indicios-de-repasse-de-faccao-a-campanha-da-advogada-de-jairinho-que-teria-usado-parte-do-valor-para-comprar-bmw.ghtml",1
2013164311418429682,1768810749283,"The footage is AI-generated fiction depicting nonexistent underground structures; extensive excavations of the Sphinx enclosure, including by Hawass and Lehner (1978-1998), have found only small tunnels and natural cavities, not vast chambers or submerged pyramids. https://madainproject.com/sphinx_tunnels_chambers https://en.wikipedia.org/wiki/Great_Sphinx_of_Giza https://www.smithsonianmag.com/history/uncovering-secrets-of-the-sphinx-5053442",1
1877659721492000818,1736503937491,NNN - A Conservative MP saying &quot;I believe X&quot; does not require a CN saying &quot;The Labour Government believes Y&quot;. Take it to the comments.,0
2017381611508027394,1769816231979,NNN Post obviamente satírico de uma página obviamente satírica.,0
1925770891046146196,1747974534176,"DomoAI's official blog denies training its AI.    &quot;We do not train on your artwork or images, and no content is stored after generation is complete.&quot;  &quot;DomoAI does not access or use any image unless you explicitly choose it through the &quot;Edit with Apps&quot; option in Discord.&quot;  https://domoai.app/blog/domoai-x-discord-our-image-restyle-app-now-live-in-the-discord-app-directory",0
1710645852853674421,1696684728239,"Art. 421-2-5 du code pénal - Le fait, publiquement, par quelque moyen que ce soit, [...] de faire l'apologie de ces actes est puni de cinq ans d'emprisonnement et de 75 000 euros d'amende.    https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000029755573",1
1545577636654637056,1657329398693,It is very clear to hear the words spoken as REPEAT THE LINE,0
1750321934850523635,1706144243338,Las escalas del proyecto de ley &quot;Impuesto a los Ingresos Personales&quot; no se corresponden con las publicadas.    Para más información actualizada:    https://www.infobae.com/economia/2024/01/24/el-gobierno-envio-al-congreso-el-proyecto-de-ley-para-revertir-el-impuesto-a-las-ganancias/    https://www.lanacion.com.ar/economia/impuesto-a-las-ganancias-cuanto-se-pagaria-segun-el-salario-y-como-se-actualizaria-el-piso-para-nid24012024/,1
1643509625948618752,1680678204415,This image is not authentic. The original version of this image shows United States phone numbers in an impossible mixture of domestic and international formats. Newer versions of this image blur or crop out the errors.    https://twitter.com/butleriano/status/1643037863158890496  ,1
1785507208408801471,1714533066262,"These cases come with pre-cut holes/slots to use as hand holds, this is the breaking point, the addition of a breif strike forces that cut to expand down the sides. This posts makes no claim to a &quot;soild box&quot;",0
2008730838779793493,1767753727036,Si bien EEUU puede cambiar su percepción sobre el &quot;cartel de los soles&quot;. El usuario habla desde su opinión e ideas personales. Por lo cual no es necesario una nota.,0
1963062079708856790,1756865446389,Yes it is.      https://constitutioncenter.org/the-constitution/amendments,0
1892109283183165858,1739948981458,NNN - OP simply stated what was said in the video. Nothing misleading about this post.    The original CN clearly disagrees with Elon and RFK Jr’s stance and is expressing their own opinion through a community note    Keep opinions in the replies,0
1893237775702598046,1740218035041,The hepatitis B vaccine does not cause autism.     https://publichealthcollaborative.org/alerts/video-falsely-links-hepatitis-b-vaccination-to-autism/    https://www.annenbergpublicpolicycenter.org/fact-checking-presidential-candidate-robert-f-kennedy-jr-on-vaccines-autism-and-covid-19/,1
1734560096842113340,1702386328308,This is most definitely racist.    https://theconversation.com/comparing-black-people-to-monkeys-has-a-long-dark-simian-history-55102,0
1885679449620054493,1738415989676,「東京都が中国の春節をなぜ祝う？」は事実誤認です。    東京タワーは、東京都ではなく株式会社TOKYO TOWERが建主であり、管理および運営を行っている民間施設です。  https://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E3%82%BF%E3%83%AF%E3%83%BC  https://www.gov-online.go.jp/eng/publicity/book/hlj/html/202007/202007_02_jp.html,1
1859708133125521591,1732223945300,"La France soutient la décision mais ne sais pas prononcé sur le fait d'arrêter ou non Nethanyahou, le poste n'est donc pas trompeur    https://x.com/CerfiaFR/status/1859607650025025996?t=J6FyxxQs3NDUqIXjIv5CAw&amp;s=19",0
1689052053702672721,1691536365331,"Apostas e Jogos de azar viciam e causam dependência, prejudicando financeiramente e emocionalmente. Sua ilegalidade se baseia em riscos de exploração e impactos sociais negativos.    https://www.bbc.com/portuguese/geral-60403876    https://economia.uol.com.br/noticias/redacao/2022/08/26/jogo-do-foguetinho-que-da-dinheiro-e-confiavel-ou-nao.amp.htm    https://einvestidor.estadao.com.br/comportamento/vicio-em-apostas-online-dividas-depressao/    https://veja.abril.com.br/comportamento/cassinos-on-line-sediados-em-outros-paises-abre-terreno-para-golpistas    https://www.uninter.com/noticias/apostas-online-e-o-risco-real-de-dependencia",1
1831979186589937975,1725612849267,サッカーに関連するパロディニュースを投稿するアカウントであることが明示されているためコミュニティノートは必要ありません。,0
1833967873011990979,1726086989059,Une intifada est un terme arabe utilisé pour désigner une révolte dans le conflit israélo-palestinien.  Ce graffiti n'a donc aucun sens en France vu qu'en France on parle français et pas arabe.D'ailleurs la France n'occupe pas de territoire illégalement à ce jour.    https://t.ly/23Q5j,0
2030307103865180339,1772897909500,Este vídeo está generado con inteligencia artificial y no corresponde a imágenes reales de Tel Aviv. Este tipo de vídeos ya se han difundido anteriormente.    https://factual.afp.com/doc.afp.com.A2AP8G3,1
1743898997750632824,1704612895800,"המעורבות של אהוד ברק בפרשה הופרכה, הן לפני מספר שנים והן בימים האחרונים.    דוגמה מהימים האחרונים:  https://www.maariv.co.il/news/world/Article-1065712",1
1897011975554531368,1741117874408,Die Behauptung der Täter seie ein &quot;Rechter&quot; ist wieder legt. Der Täter ist eher dem linken Spektrum zuzurechnen.    https://x.com/binkeinnazi/status/1896695250820972794?t=9uG3MJrquCGtH-3sWK2HwA&amp;s=19,0
2040309597756395943,1775282689882,"This is an out of focus image of the star. In reality a star is effectively a point source. The movement &amp; colours due to air current in Earths atmosphere. This is a recurrent engagement farming post by this account, where they hide the actual explanation in comments.  https://www.cloudynights.com/forums/topic/638048-feedback-on-out-of-focus-star-images/  https://www.skyatnightmagazine.com/space-science/why-do-stars-twinkle",1
2018456453472829532,1770072494273,Rep. Schiff did not urge the public to report non-compliant individuals during COVID-19 lockdowns; no such statements appear in his official communications or social media. https://schiff.house.gov/help/coronavirus-information https://x.com/SenAdamSchiff,1
1895832900676751622,1740836761050,"Dès 1919 durant la guerre USSR-Pologne, De Gaulle avait prédit l'expansionnisme russe pro-USSR et voulait la contrecarré au nom &quot;de la gloire pour la France éternelle&quot;   https://lincorrect.org/ukraine-notre-avenir-sy-joue-lincorrect/   https://x.com/patrick_edery/status/1734942065056780510  https://pl.ambafrance.org/Le-capitaine-De-Gaulle-et-la-Pologne",0
